trade_id,ticker,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl,strategy
RELIANCE_0074,RELIANCE,2025-07-21T11:00:00+05:30,2025-07-22T09:15:00+05:30,LONG,1445.4,1430.5,100,-1490.0,phase4_realistic_test
RELIANCE_0075,RELIANCE,2025-07-24T10:00:00+05:30,2025-07-24T14:30:00+05:30,LONG,1414.8,1404.7,100,-1010.0,phase4_realistic_test
RELIANCE_0076,RELIANCE,2025-07-24T13:15:00+05:30,2025-07-25T09:45:00+05:30,LONG,1403.3,1392.7,100,-1060.0,phase4_realistic_test
RELIANCE_0077,RELIANCE,2025-07-28T10:00:00+05:30,2025-07-28T13:30:00+05:30,LONG,1399.1,1393.2,100,-590.0,phase4_realistic_test
RELIANCE_0078,RELIANCE,2025-07-28T12:00:00+05:30,2025-07-29T11:15:00+05:30,LONG,1399.3,1394.5,100,-480.0,phase4_realistic_test
RELIANCE_0079,RELIANCE,2025-07-28T13:30:00+05:30,2025-07-29T15:00:00+05:30,LONG,1393.2,1415.9,100,2270.0,phase4_realistic_test
RELIANCE_0080,RELIANCE,2025-07-29T09:15:00+05:30,2025-07-30T10:45:00+05:30,LONG,1399.0,1405.6,100,660.0,phase4_realistic_test
RELIANCE_0081,RELIANCE,2025-07-29T10:00:00+05:30,2025-07-29T13:30:00+05:30,LONG,1395.8,1398.3,100,250.0,phase4_realistic_test
RELIANCE_0082,RELIANCE,2025-07-29T12:15:00+05:30,2025-07-30T10:45:00+05:30,SHORT,1405.6,1393.1,100,-1250.0,phase4_realistic_test
RELIANCE_0083,RELIANCE,2025-07-30T09:30:00+05:30,2025-07-30T14:45:00+05:30,SHORT,1411.8,1416.7,100,490.0,phase4_realistic_test
RELIANCE_0084,RELIANCE,2025-07-31T09:30:00+05:30,2025-08-01T10:15:00+05:30,LONG,1390.5,1402.0,100,1150.0,phase4_realistic_test
RELIANCE_0085,RELIANCE,2025-07-31T15:15:00+05:30,2025-08-01T11:30:00+05:30,SHORT,1395.0,1390.0,100,-500.0,phase4_realistic_test
RELIANCE_0086,RELIANCE,2025-08-01T09:15:00+05:30,2025-08-01T12:15:00+05:30,LONG,1389.5,1401.9,100,1240.0,phase4_realistic_test
RELIANCE_0087,RELIANCE,2025-08-01T10:45:00+05:30,2025-08-04T11:00:00+05:30,LONG,1400.4,1413.3,100,1290.0,phase4_realistic_test
RELIANCE_0088,RELIANCE,2025-08-06T14:15:00+05:30,2025-08-07T15:00:00+05:30,SHORT,1388.1,1391.8,100,370.0,phase4_realistic_test
RELIANCE_0089,RELIANCE,2025-08-08T12:45:00+05:30,2025-08-11T14:30:00+05:30,LONG,1376.6,1383.4,100,680.0,phase4_realistic_test
RELIANCE_0090,RELIANCE,2025-08-11T12:15:00+05:30,2025-08-11T14:15:00+05:30,LONG,1376.6,1380.8,100,420.0,phase4_realistic_test
RELIANCE_0091,RELIANCE,2025-08-12T13:45:00+05:30,2025-08-13T10:15:00+05:30,LONG,1388.0,1386.1,100,-190.0,phase4_realistic_test
RELIANCE_0092,RELIANCE,2025-08-14T13:15:00+05:30,2025-08-18T15:00:00+05:30,SHORT,1380.9,1374.5,100,-640.0,phase4_realistic_test
RELIANCE_0093,RELIANCE,2025-08-18T13:15:00+05:30,2025-08-19T14:30:00+05:30,LONG,1384.4,1418.9,100,3450.0,phase4_realistic_test
RELIANCE_0094,RELIANCE,2025-08-18T15:00:00+05:30,2025-08-20T10:15:00+05:30,LONG,1380.9,1422.3,100,4140.0,phase4_realistic_test
RELIANCE_0095,RELIANCE,2025-08-22T13:30:00+05:30,2025-08-25T09:30:00+05:30,LONG,1415.7,1414.9,100,-80.0,phase4_realistic_test
RELIANCE_0096,RELIANCE,2025-08-25T11:45:00+05:30,2025-08-26T10:00:00+05:30,LONG,1409.8,1402.1,100,-770.0,phase4_realistic_test
RELIANCE_0097,RELIANCE,2025-08-25T12:15:00+05:30,2025-08-26T13:15:00+05:30,LONG,1409.9,1395.0,100,-1490.0,phase4_realistic_test
RELIANCE_0098,RELIANCE,2025-08-25T15:00:00+05:30,2025-08-26T11:00:00+05:30,LONG,1410.2,1398.7,100,-1150.0,phase4_realistic_test
RELIANCE_0099,RELIANCE,2025-08-26T10:45:00+05:30,2025-08-26T14:00:00+05:30,SHORT,1392.4,1398.8,100,640.0,phase4_realistic_test
RELIANCE_0100,RELIANCE,2025-08-26T12:00:00+05:30,2025-08-28T10:00:00+05:30,LONG,1395.4,1381.0,100,-1440.0,phase4_realistic_test
TCS_0101,TCS,2025-04-01T11:15:00+05:30,2025-04-02T12:15:00+05:30,SHORT,3558.35,3537.45,100,-2090.0,phase4_realistic_test
TCS_0102,TCS,2025-04-01T13:00:00+05:30,2025-04-02T09:15:00+05:30,SHORT,3549.6,3548.05,100,-155.0,phase4_realistic_test
TCS_0103,TCS,2025-04-01T15:00:00+05:30,2025-04-03T09:15:00+05:30,LONG,3550.0,3459.6,100,-9040.0,phase4_realistic_test
TCS_0104,TCS,2025-04-04T10:15:00+05:30,2025-04-07T11:30:00+05:30,LONG,3329.05,3178.85,100,-15020.0,phase4_realistic_test
TCS_0105,TCS,2025-04-04T11:30:00+05:30,2025-04-07T09:30:00+05:30,LONG,3321.0,3138.75,100,-18225.0,phase4_realistic_test
TCS_0106,TCS,2025-04-08T10:15:00+05:30,2025-04-08T15:00:00+05:30,SHORT,3294.0,3280.4,100,-1360.0,phase4_realistic_test
TCS_0107,TCS,2025-04-08T11:15:00+05:30,2025-04-08T13:15:00+05:30,LONG,3284.95,3347.2,100,6225.0,phase4_realistic_test
TCS_0108,TCS,2025-04-08T14:15:00+05:30,2025-04-09T12:00:00+05:30,LONG,3312.55,3264.55,100,-4800.0,phase4_realistic_test
TCS_0109,TCS,2025-04-09T13:30:00+05:30,2025-04-11T11:30:00+05:30,SHORT,3265.0,3258.5,100,-650.0,phase4_realistic_test
TCS_0110,TCS,2025-04-09T14:30:00+05:30,2025-04-11T13:45:00+05:30,LONG,3250.05,3223.6,100,-2645.0,phase4_realistic_test
TCS_0111,TCS,2025-04-09T14:45:00+05:30,2025-04-11T15:15:00+05:30,LONG,3249.3,3238.0,100,-1130.0,phase4_realistic_test
TCS_0112,TCS,2025-04-16T10:30:00+05:30,2025-04-17T12:15:00+05:30,LONG,3246.0,3268.3,100,2230.0,phase4_realistic_test
TCS_0113,TCS,2025-04-16T13:00:00+05:30,2025-04-17T11:45:00+05:30,LONG,3265.3,3256.9,100,-840.0,phase4_realistic_test
TCS_0114,TCS,2025-04-21T10:15:00+05:30,2025-04-22T09:30:00+05:30,SHORT,3316.4,3309.0,100,-740.0,phase4_realistic_test
TCS_0115,TCS,2025-04-21T13:00:00+05:30,2025-04-22T12:00:00+05:30,SHORT,3325.2,3349.1,100,2390.0,phase4_realistic_test
TCS_0116,TCS,2025-04-21T13:30:00+05:30,2025-04-22T12:30:00+05:30,LONG,3324.7,3327.5,100,280.0,phase4_realistic_test
TCS_0117,TCS,2025-04-21T14:30:00+05:30,2025-04-23T09:30:00+05:30,SHORT,3393.0,3326.9,100,-6610.0,phase4_realistic_test
TCS_0118,TCS,2025-04-21T14:45:00+05:30,2025-04-23T10:15:00+05:30,SHORT,3389.3,3325.5,100,-6380.0,phase4_realistic_test
TCS_0119,TCS,2025-04-28T14:45:00+05:30,2025-04-29T15:15:00+05:30,LONG,3444.9,3473.0,100,2810.0,phase4_realistic_test
TCS_0120,TCS,2025-04-29T12:45:00+05:30,2025-04-30T10:45:00+05:30,LONG,3483.8,3478.4,100,-540.0,phase4_realistic_test
TCS_0121,TCS,2025-04-29T14:45:00+05:30,2025-04-30T13:00:00+05:30,SHORT,3457.3,3481.1,100,2380.0,phase4_realistic_test
TCS_0122,TCS,2025-04-30T15:00:00+05:30,2025-05-05T09:45:00+05:30,SHORT,3497.6,3449.0,100,-4860.0,phase4_realistic_test
TCS_0123,TCS,2025-05-02T14:30:00+05:30,2025-05-06T09:30:00+05:30,LONG,3433.9,3449.9,100,1600.0,phase4_realistic_test
TCS_0124,TCS,2025-05-05T09:45:00+05:30,2025-05-05T12:00:00+05:30,SHORT,3452.5,3497.6,100,4510.0,phase4_realistic_test
TCS_0125,TCS,2025-05-05T10:30:00+05:30,2025-05-05T14:45:00+05:30,SHORT,3456.4,3479.9,100,2350.0,phase4_realistic_test
TCS_0126,TCS,2025-05-05T15:00:00+05:30,2025-05-06T13:15:00+05:30,LONG,3451.3,3469.6,100,1830.0,phase4_realistic_test
TCS_0127,TCS,2025-05-06T13:30:00+05:30,2025-05-07T13:45:00+05:30,LONG,3465.2,3450.0,100,-1520.0,phase4_realistic_test
TCS_0128,TCS,2025-05-08T09:45:00+05:30,2025-05-09T10:30:00+05:30,SHORT,3416.2,3469.2,100,5300.0,phase4_realistic_test
TCS_0129,TCS,2025-05-12T11:45:00+05:30,2025-05-13T11:15:00+05:30,LONG,3545.2,3575.5,100,3030.0,phase4_realistic_test
TCS_0130,TCS,2025-05-13T12:15:00+05:30,2025-05-14T10:45:00+05:30,LONG,3554.3,3546.5,100,-780.0,phase4_realistic_test
TCS_0131,TCS,2025-05-15T11:45:00+05:30,2025-05-16T11:00:00+05:30,LONG,3530.2,3552.2,100,2200.0,phase4_realistic_test
TCS_0132,TCS,2025-05-16T14:30:00+05:30,2025-05-19T13:00:00+05:30,LONG,3559.6,3524.6,100,-3500.0,phase4_realistic_test
TCS_0133,TCS,2025-05-19T10:15:00+05:30,2025-05-19T13:00:00+05:30,SHORT,3524.6,3531.5,100,690.0,phase4_realistic_test
TCS_0134,TCS,2025-05-20T13:15:00+05:30,2025-05-21T09:15:00+05:30,LONG,3510.8,3510.4,100,-40.0,phase4_realistic_test
TCS_0135,TCS,2025-05-21T12:00:00+05:30,2025-05-22T11:15:00+05:30,LONG,3519.9,3487.0,100,-3290.0,phase4_realistic_test
TCS_0136,TCS,2025-05-21T12:15:00+05:30,2025-05-22T09:30:00+05:30,LONG,3519.0,3479.0,100,-4000.0,phase4_realistic_test
TCS_0137,TCS,2025-05-22T10:15:00+05:30,2025-05-23T11:30:00+05:30,LONG,3482.8,3517.8,100,3500.0,phase4_realistic_test
TCS_0138,TCS,2025-05-22T13:30:00+05:30,2025-05-23T11:00:00+05:30,LONG,3464.1,3527.9,100,6380.0,phase4_realistic_test
TCS_0139,TCS,2025-05-26T09:45:00+05:30,2025-05-26T14:45:00+05:30,SHORT,3538.7,3537.8,100,-90.0,phase4_realistic_test
TCS_0140,TCS,2025-05-29T13:45:00+05:30,2025-05-30T13:30:00+05:30,LONG,3491.6,3487.7,100,-390.0,phase4_realistic_test
TCS_0141,TCS,2025-06-04T14:00:00+05:30,2025-06-05T13:45:00+05:30,LONG,3380.3,3369.1,100,-1120.0,phase4_realistic_test
TCS_0142,TCS,2025-06-05T14:00:00+05:30,2025-06-06T14:45:00+05:30,LONG,3370.1,3382.3,100,1220.0,phase4_realistic_test
TCS_0143,TCS,2025-06-06T13:30:00+05:30,2025-06-09T13:00:00+05:30,LONG,3375.0,3428.5,100,5350.0,phase4_realistic_test
TCS_0144,TCS,2025-06-06T14:30:00+05:30,2025-06-10T09:15:00+05:30,LONG,3375.7,3439.1,100,6340.0,phase4_realistic_test
TCS_0145,TCS,2025-06-06T14:45:00+05:30,2025-06-09T13:15:00+05:30,LONG,3382.3,3426.7,100,4440.0,phase4_realistic_test
TCS_0146,TCS,2025-06-10T15:00:00+05:30,2025-06-12T10:00:00+05:30,LONG,3462.5,3454.0,100,-850.0,phase4_realistic_test
TCS_0147,TCS,2025-06-12T13:00:00+05:30,2025-06-13T11:00:00+05:30,SHORT,3436.5,3460.2,100,2370.0,phase4_realistic_test
TCS_0148,TCS,2025-06-18T13:45:00+05:30,2025-06-19T14:15:00+05:30,LONG,3458.5,3430.0,100,-2850.0,phase4_realistic_test
TCS_0149,TCS,2025-06-19T11:45:00+05:30,2025-06-19T14:45:00+05:30,SHORT,3427.8,3424.0,100,-380.0,phase4_realistic_test
TCS_0150,TCS,2025-06-19T12:45:00+05:30,2025-06-20T12:00:00+05:30,LONG,3428.1,3438.9,100,1080.0,phase4_realistic_test
TCS_0151,TCS,2025-06-20T14:00:00+05:30,2025-06-23T13:00:00+05:30,LONG,3440.7,3389.5,100,-5120.0,phase4_realistic_test
TCS_0152,TCS,2025-06-24T09:15:00+05:30,2025-06-24T14:15:00+05:30,LONG,3420.4,3388.7,100,-3170.0,phase4_realistic_test
TCS_0153,TCS,2025-06-24T12:00:00+05:30,2025-06-24T15:00:00+05:30,SHORT,3391.6,3429.5,100,3790.0,phase4_realistic_test
TCS_0154,TCS,2025-06-25T12:15:00+05:30,2025-06-26T12:45:00+05:30,LONG,3411.7,3433.6,100,2190.0,phase4_realistic_test
TCS_0155,TCS,2025-06-25T13:45:00+05:30,2025-06-27T09:15:00+05:30,LONG,3432.9,3462.7,100,2980.0,phase4_realistic_test
TCS_0156,TCS,2025-06-25T14:15:00+05:30,2025-06-26T10:45:00+05:30,LONG,3436.0,3423.0,100,-1300.0,phase4_realistic_test
TCS_0157,TCS,2025-06-26T11:15:00+05:30,2025-06-27T10:45:00+05:30,LONG,3431.6,3452.9,100,2130.0,phase4_realistic_test
TCS_0158,TCS,2025-07-01T09:30:00+05:30,2025-07-02T10:30:00+05:30,LONG,3466.9,3442.9,100,-2400.0,phase4_realistic_test
TCS_0159,TCS,2025-07-01T13:15:00+05:30,2025-07-02T12:00:00+05:30,LONG,3439.7,3440.5,100,80.0,phase4_realistic_test
TCS_0160,TCS,2025-07-03T15:15:00+05:30,2025-07-04T11:15:00+05:30,LONG,3400.0,3418.0,100,1800.0,phase4_realistic_test
TCS_0161,TCS,2025-07-04T14:15:00+05:30,2025-07-07T15:15:00+05:30,LONG,3416.2,3410.6,100,-560.0,phase4_realistic_test
TCS_0162,TCS,2025-07-04T15:15:00+05:30,2025-07-08T10:00:00+05:30,LONG,3420.0,3403.1,100,-1690.0,phase4_realistic_test
TCS_0163,TCS,2025-07-07T09:15:00+05:30,2025-07-07T14:45:00+05:30,LONG,3413.3,3410.6,100,-270.0,phase4_realistic_test
TCS_0164,TCS,2025-07-07T09:30:00+05:30,2025-07-07T13:00:00+05:30,LONG,3418.6,3423.6,100,500.0,phase4_realistic_test
TCS_0165,TCS,2025-07-08T11:00:00+05:30,2025-07-08T14:15:00+05:30,LONG,3399.2,3402.5,100,330.0,phase4_realistic_test
TCS_0166,TCS,2025-07-09T12:30:00+05:30,2025-07-10T11:45:00+05:30,SHORT,3371.5,3376.5,100,500.0,phase4_realistic_test
TCS_0167,TCS,2025-07-10T12:30:00+05:30,2025-07-11T13:00:00+05:30,SHORT,3269.7,3379.1,100,10940.0,phase4_realistic_test
TCS_0168,TCS,2025-07-11T09:30:00+05:30,2025-07-11T12:15:00+05:30,LONG,3322.8,3283.8,100,-3900.0,phase4_realistic_test
TCS_0169,TCS,2025-07-11T10:15:00+05:30,2025-07-11T13:15:00+05:30,LONG,3312.0,3271.2,100,-4080.0,phase4_realistic_test
TCS_0170,TCS,2025-07-11T11:15:00+05:30,2025-07-14T09:30:00+05:30,LONG,3290.5,3239.2,100,-5130.0,phase4_realistic_test
TCS_0171,TCS,2025-07-14T12:00:00+05:30,2025-07-14T14:45:00+05:30,LONG,3215.0,3223.6,100,860.0,phase4_realistic_test
TCS_0172,TCS,2025-07-15T12:45:00+05:30,2025-07-15T15:00:00+05:30,LONG,3251.6,3251.7,100,10.0,phase4_realistic_test
TCS_0173,TCS,2025-07-15T15:00:00+05:30,2025-07-16T12:45:00+05:30,LONG,3251.7,3237.4,100,-1430.0,phase4_realistic_test
TCS_0174,TCS,2025-07-16T13:45:00+05:30,2025-07-17T11:00:00+05:30,LONG,3239.3,3232.5,100,-680.0,phase4_realistic_test
